date, value
1999-09-01,0.9425
1999-09-02,0.9410
1999-09-03,0.9230
1999-09-07,0.9045
1999-09-08,0.9080
1999-09-09,0.8720
1999-09-10,0.8535
1999-09-13,0.8580
1999-09-14,0.8630
1999-09-15,0.8450
1999-09-16,0.8430
1999-09-17,0.8405
1999-09-20,0.8335
1999-09-21,0.8265
1999-09-22,0.8180
1999-09-23,0.8320
1999-09-24,0.8405
1999-09-27,0.8440
1999-09-28,0.8495
1999-09-29,0.8670
1999-09-30,0.8245
1999-10-01,0.8135
1999-10-04,0.8285
1999-10-05,0.8505
1999-10-06,0.8550
1999-10-07,0.8530
1999-10-08,0.8510
1999-10-11,0.9095
1999-10-12,0.9655
1999-10-13,1.1935
1999-10-14,1.0710
1999-10-15,1.0840
1999-10-18,0.9560
1999-10-19,0.9765
1999-10-20,0.9540
1999-10-21,0.9060
1999-10-22,0.9290
1999-10-25,0.9975
1999-10-26,0.9530
1999-10-27,0.9565
1999-10-28,0.9670
1999-10-29,1.0020
1999-11-01,1.1035
1999-11-02,1.0385
1999-11-03,1.0515
1999-11-04,1.0595
1999-11-05,1.0495
1999-11-08,1.1090
1999-11-09,1.1340
1999-11-10,1.1200
1999-11-11,1.1655
1999-11-12,1.2250
1999-11-15,1.2880
1999-11-16,1.2550
1999-11-17,1.2505
1999-11-18,1.1195
1999-11-19,1.1000
1999-11-22,1.1030
1999-11-23,1.0809
1999-11-24,1.0839
1999-11-29,1.1680
1999-11-30,1.3375
1999-12-01,1.3085
1999-12-02,1.3595
1999-12-03,1.4405
1999-12-06,1.3455
1999-12-07,1.3360
1999-12-08,1.2910
1999-12-09,1.2225
1999-12-10,1.2700
1999-12-13,1.2435
1999-12-14,1.2250
1999-12-15,1.2835
1999-12-16,1.3085
1999-12-17,1.3240
1999-12-20,1.3530
1999-12-21,1.2070
1999-12-22,1.1765
1999-12-23,1.2125
1999-12-27,1.2215
1999-12-28,1.1900
1999-12-29,1.2000
1999-12-30,1.2590
2000-01-03,1.1650
2000-01-04,1.1625
2000-01-05,1.1860
2000-01-06,1.1685
2000-01-07,1.1415
2000-01-10,1.1755
2000-01-11,1.1780
2000-01-12,1.1895
2000-01-13,1.1855
2000-01-14,1.1255
2000-01-18,1.1575
2000-01-19,1.1670
2000-01-20,1.1200
2000-01-21,1.1120
2000-01-24,1.1190
2000-01-25,1.1285
2000-01-26,1.1515
2000-01-27,1.1460
2000-01-28,1.1470
2000-01-31,1.1110
2000-02-01,1.1165
2000-02-02,1.1225
2000-02-03,1.1295
2000-02-04,1.1290
2000-02-07,1.1170
2000-02-08,1.0855
2000-02-09,1.0770
2000-02-10,1.0875
2000-02-11,1.0880
2000-02-14,1.0500
2000-02-15,1.0580
2000-02-16,1.0495
2000-02-17,1.0535
2000-02-18,1.0430
2000-02-22,1.0320
2000-02-23,1.0360
2000-02-24,1.0203
2000-02-25,0.9902
2000-02-28,1.0192
2000-02-29,1.0030
2000-03-01,1.0190
2000-03-02,1.0585
2000-03-03,1.0540
2000-03-06,1.0680
2000-03-07,1.0875
2000-03-08,1.0800
2000-03-09,1.0770
2000-03-10,1.0645
2000-03-13,1.0640
2000-03-14,1.0275
2000-03-15,1.0315
2000-03-16,1.0665
2000-03-17,1.0635
2000-03-20,1.0325
2000-03-21,1.0420
2000-03-22,1.0580
2000-03-23,1.0210
2000-03-24,1.0315
2000-03-27,1.0315
2000-03-28,1.0450
2000-03-29,1.0390
2000-03-30,1.0350
2000-03-31,1.0370
2000-04-03,1.0210
2000-04-04,1.0010
2000-04-05,1.0180
2000-04-06,1.0085
2000-04-07,0.9960
2000-04-10,0.9665
2000-04-11,0.9655
2000-04-12,0.9420
2000-04-13,0.9470
2000-04-14,0.9265
2000-04-17,0.9280
2000-04-18,0.9405
2000-04-19,0.9570
2000-04-20,0.9775
2000-04-24,0.9425
2000-04-25,0.9618
2000-04-26,0.9585
2000-04-27,0.9641
2000-04-28,0.9746
2000-05-01,1.0355
2000-05-02,1.0250
2000-05-03,0.9720
2000-05-04,0.9995
2000-05-05,0.9970
2000-05-08,1.0015
2000-05-09,1.0045
2000-05-10,1.0010
2000-05-11,0.9870
2000-05-12,0.9450
2000-05-15,0.9375
2000-05-16,0.9465
2000-05-17,0.9370
2000-05-18,0.9410
2000-05-19,0.9795
2000-05-22,1.0330
2000-05-23,1.0370
2000-05-24,1.0185
2000-05-25,0.9925
2000-05-26,0.9920
2000-05-30,1.0040
2000-05-31,0.9300
2000-06-01,0.9445
2000-06-02,0.9555
2000-06-05,0.9335
2000-06-06,0.8915
2000-06-07,0.9205
2000-06-08,0.9255
2000-06-09,0.9185
2000-06-12,0.9115
2000-06-13,0.9080
2000-06-14,0.8985
2000-06-15,0.8815
2000-06-16,0.8725
2000-06-19,0.8720
2000-06-20,0.8725
2000-06-21,0.8445
2000-06-22,0.8615
2000-06-23,0.8705
2000-06-26,0.8715
2000-06-27,0.8896
2000-06-28,0.8863
2000-06-29,0.8793
2000-06-30,0.8693
2000-07-05,0.8810
2000-07-06,0.8540
2000-07-07,0.8340
2000-07-10,0.8635
2000-07-11,0.9290
2000-07-12,0.9250
2000-07-13,1.0220
2000-07-14,0.9135
2000-07-17,1.0105
2000-07-18,1.1905
2000-07-19,1.1175
2000-07-20,0.9775
2000-07-21,0.9665
2000-07-24,0.8630
2000-07-25,0.8520
2000-07-26,0.8695
2000-07-27,0.8610
2000-07-28,0.8740
2000-07-31,0.8645
2000-08-01,0.8630
2000-08-02,0.8645
2000-08-03,0.8585
2000-08-04,0.8560
2000-08-07,0.8540
2000-08-08,0.8370
2000-08-09,0.7950
2000-08-10,0.7960
2000-08-11,0.8065
2000-08-14,0.7880
2000-08-15,0.7860
2000-08-16,0.7830
2000-08-17,0.7855
2000-08-18,0.7840
2000-08-21,0.7750
2000-08-22,0.7710
2000-08-23,0.7460
2000-08-24,0.7780
2000-08-25,0.7775
2000-08-28,0.7619
2000-08-29,0.7674
2000-08-30,0.7729
2000-08-31,0.7866
2000-09-01,0.8035
2000-09-05,0.7850
2000-09-06,0.8030
2000-09-07,0.8270
2000-09-08,0.8230
2000-09-11,0.8305
2000-09-12,0.8390
2000-09-13,0.8475
2000-09-14,0.8210
2000-09-15,0.8125
2000-09-18,0.8240
2000-09-19,0.8215
2000-09-20,0.7915
2000-09-21,0.7780
2000-09-22,0.7800
2000-09-25,0.7905
2000-09-26,0.8175
2000-09-27,0.7895
2000-09-28,0.7985
2000-09-29,0.8300
2000-10-02,0.7935
2000-10-03,0.7940
2000-10-04,0.7935
2000-10-05,0.7870
2000-10-06,0.7945
2000-10-09,0.7995
2000-10-10,0.8075
2000-10-11,0.8315
2000-10-12,0.8130
2000-10-13,0.8105
2000-10-16,0.8565
2000-10-17,0.8870
2000-10-18,0.8825
2000-10-19,0.8670
2000-10-20,0.8415
2000-10-23,0.7845
2000-10-24,0.7925
2000-10-25,0.7805
2000-10-26,0.7540
2000-10-27,0.7560
2000-10-30,0.7350
2000-10-31,0.7440
2000-11-01,0.7390
2000-11-02,0.7425
2000-11-03,0.7360
2000-11-06,0.7470
2000-11-07,0.7460
2000-11-08,0.7530
2000-11-09,0.7400
2000-11-10,0.7415
2000-11-13,0.7145
2000-11-14,0.7140
2000-11-15,0.7030
2000-11-16,0.6885
2000-11-17,0.6855
2000-11-20,0.7035
2000-11-21,0.6855
2000-11-22,0.6830
2000-11-27,0.6895
2000-11-28,0.7136
2000-11-29,0.7277
2000-11-30,0.7080
2000-12-01,0.7165
2000-12-04,0.7180
2000-12-05,0.7090
2000-12-06,0.7065
2000-12-07,0.7075
2000-12-08,0.6800
2000-12-11,0.6835
2000-12-12,0.6825
2000-12-13,0.6800
2000-12-14,0.6555
2000-12-15,0.6670
2000-12-18,0.6590
2000-12-19,0.6505
2000-12-20,0.6545
2000-12-21,0.6655
2000-12-22,0.6540
2000-12-26,0.6730
2000-12-27,0.6640
2000-12-28,0.6735
2000-12-29,0.6555
2001-01-02,0.6340
2001-01-03,0.6345
2001-01-04,0.6335
2001-01-05,0.6435
2001-01-08,0.6385
2001-01-09,0.6380
2001-01-10,0.6335
2001-01-11,0.6360
2001-01-12,0.6500
2001-01-16,0.6740
2001-01-17,0.7020
2001-01-18,0.6675
2001-01-19,0.6830
2001-01-22,0.7125
2001-01-23,0.6985
2001-01-24,0.7005
2001-01-25,0.6785
2001-01-26,0.6710
2001-01-29,0.6540
2001-01-30,0.6420
2001-01-31,0.6375
2001-02-01,0.6470
2001-02-02,0.6320
2001-02-05,0.6270
2001-02-06,0.6220
2001-02-07,0.6175
2001-02-08,0.6200
2001-02-09,0.6265
2001-02-12,0.6230
2001-02-13,0.6280
2001-02-14,0.6280
2001-02-15,0.6150
2001-02-16,0.5980
2001-02-20,0.6275
2001-02-21,0.6315
2001-02-22,0.6285
2001-02-23,0.6534
2001-02-26,0.6456
2001-02-27,0.6554
2001-02-28,0.6550
2001-03-01,0.6480
2001-03-02,0.6585
2001-03-05,0.6590
2001-03-06,0.6725
2001-03-07,0.6790
2001-03-08,0.6665
2001-03-09,0.6395
2001-03-12,0.6430
2001-03-13,0.6320
2001-03-14,0.6300
2001-03-15,0.6100
2001-03-16,0.6100
2001-03-19,0.6155
2001-03-20,0.6170
2001-03-21,0.6115
2001-03-22,0.6020
2001-03-23,0.6010
2001-03-26,0.6185
2001-03-27,0.6105
2001-03-28,0.6115
2001-03-29,0.6175
2001-03-30,0.6030
2001-04-02,0.5950
2001-04-03,0.5870
2001-04-04,0.5925
2001-04-05,0.5910
2001-04-06,0.5810
2001-04-09,0.5760
2001-04-10,0.5735
2001-04-11,0.5735
2001-04-12,0.5760
2001-04-16,0.5665
2001-04-17,0.5620
2001-04-18,0.5865
2001-04-19,0.5755
2001-04-20,0.5715
2001-04-23,0.6175
2001-04-24,0.5860
2001-04-25,0.5839
2001-04-26,0.5960
2001-04-27,0.6281
2001-04-30,0.6393
2001-05-01,0.6715
2001-05-02,0.6570
2001-05-03,0.6740
2001-05-04,0.6625
2001-05-07,0.6875
2001-05-08,0.6890
2001-05-09,0.6790
2001-05-10,0.6855
2001-05-11,0.6765
2001-05-14,0.6425
2001-05-15,0.6460
2001-05-16,0.6510
2001-05-17,0.6505
2001-05-18,0.6640
2001-05-21,0.6490
2001-05-22,0.6505
2001-05-23,0.6355
2001-05-24,0.6280
2001-05-25,0.5990
2001-05-29,0.5980
2001-05-30,0.5915
2001-05-31,0.5715
2001-06-01,0.5790
2001-06-04,0.5945
2001-06-05,0.5970
2001-06-06,0.5840
2001-06-07,0.5770
2001-06-08,0.5815
2001-06-11,0.5700
2001-06-12,0.5765
2001-06-13,0.5775
2001-06-14,0.5885
2001-06-15,0.5940
2001-06-18,0.6095
2001-06-19,0.5755
2001-06-20,0.5520
2001-06-21,0.5750
2001-06-22,0.5590
2001-06-25,0.5530
2001-06-26,0.5611
2001-06-27,0.5633
2001-06-28,0.5712
2001-06-29,0.5802
2001-07-02,0.5690
2001-07-03,0.5725
2001-07-05,0.5600
2001-07-06,0.5580
2001-07-09,0.5495
2001-07-10,0.5460
2001-07-11,0.5475
2001-07-12,0.5410
2001-07-13,0.5405
2001-07-16,0.5440
2001-07-17,0.5415
2001-07-18,0.5485
2001-07-19,0.5405
2001-07-20,0.5375
2001-07-23,0.5395
2001-07-24,0.5520
2001-07-25,0.5265
2001-07-26,0.5140
2001-07-27,0.5130
2001-07-30,0.5185
2001-07-31,0.5195
2001-08-01,0.5125
2001-08-02,0.5045
2001-08-03,0.5040
2001-08-06,0.4985
2001-08-07,0.4970
2001-08-08,0.4965
2001-08-09,0.5010
2001-08-10,0.4840
2001-08-13,0.4935
2001-08-14,0.4945
2001-08-15,0.4920
2001-08-16,0.4915
2001-08-17,0.5435
2001-08-20,0.5000
2001-08-21,0.5035
2001-08-22,0.5080
2001-08-23,0.5230
2001-08-24,0.5095
2001-08-27,0.5100
2001-08-28,0.5184
2001-08-29,0.5314
2001-08-30,0.5269
2001-08-31,0.5358
2001-09-04,0.5105
2001-09-05,0.5210
2001-09-06,0.5215
2001-09-07,0.5180
2001-09-10,0.5130
2001-09-17,0.5085
2001-09-18,0.5075
2001-09-19,0.5030
2001-09-20,0.4875
2001-09-21,0.4905
2001-09-24,0.4910
2001-09-25,0.4890
2001-09-26,0.4915
2001-09-27,0.4915
2001-09-28,0.4830
2001-10-01,0.4740
2001-10-02,0.4675
2001-10-03,0.4600
2001-10-04,0.4650
2001-10-05,0.4665
2001-10-08,0.4590
2001-10-09,0.4535
2001-10-10,0.4535
2001-10-11,0.4465
2001-10-12,0.4470
2001-10-15,0.4385
2001-10-16,0.4390
2001-10-17,0.4475
2001-10-18,0.4560
2001-10-19,0.4385
2001-10-22,0.4250
2001-10-23,0.4355
2001-10-24,0.4330
2001-10-25,0.4430
2001-10-26,0.4340
2001-10-29,0.4365
2001-10-30,0.4335
2001-10-31,0.4390
2001-11-01,0.4520
2001-11-02,0.4540
2001-11-05,0.4685
2001-11-06,0.4800
2001-11-07,0.4730
2001-11-08,0.4575
2001-11-09,0.4470
2001-11-12,0.4470
2001-11-13,0.4485
2001-11-14,0.4970
2001-11-15,0.4840
2001-11-16,0.4865
2001-11-19,0.4595
2001-11-20,0.4615
2001-11-21,0.4640
2001-11-26,0.4575
2001-11-27,0.4322
2001-11-28,0.4394
2001-11-29,0.4416
2001-11-30,0.4548
2001-12-03,0.4610
2001-12-04,0.4540
2001-12-05,0.4600
2001-12-06,0.4580
2001-12-07,0.4675
2001-12-10,0.4685
2001-12-11,0.4780
2001-12-12,0.4785
2001-12-13,0.4790
2001-12-14,0.4755
2001-12-17,0.4635
2001-12-18,0.4610
2001-12-19,0.4690
2001-12-20,0.4960
2001-12-21,0.4665
2001-12-27,0.4650
2001-12-28,0.4620
2002-01-02,0.4735
2002-01-03,0.4750
2002-01-04,0.4855
2002-01-07,0.4825
2002-01-08,0.4855
2002-01-09,0.5085
2002-01-10,0.5130
2002-01-11,0.4955
2002-01-14,0.5040
2002-01-15,0.5025
2002-01-16,0.4925
2002-01-17,0.4885
2002-01-18,0.4740
2002-01-22,0.4680
2002-01-23,0.4675
2002-01-24,0.4645
2002-01-25,0.4590
2002-01-28,0.4505
2002-01-29,0.4470
2002-01-30,0.4515
2002-01-31,0.4510
2002-02-01,0.4545
2002-02-04,0.4550
2002-02-05,0.4485
2002-02-06,0.4510
2002-02-07,0.4480
2002-02-08,0.4455
2002-02-11,0.4310
2002-02-12,0.4300
2002-02-13,0.4340
2002-02-14,0.4375
2002-02-15,0.4410
2002-02-19,0.4380
2002-02-20,0.4705
2002-02-21,0.4900
2002-02-22,0.4800
2002-02-25,0.4730
2002-02-26,0.4637
2002-02-27,0.4567
2002-02-28,0.4599
2002-03-01,0.4735
2002-03-04,0.4730
2002-03-05,0.4840
2002-03-06,0.4955
2002-03-07,0.4860
2002-03-08,0.4985
2002-03-11,0.5415
2002-03-12,0.5675
2002-03-13,0.5575
2002-03-14,0.5565
2002-03-15,0.5560
2002-03-18,0.5155
2002-03-19,0.5335
2002-03-20,0.5600
2002-03-21,0.5395
2002-03-22,0.5430
2002-03-25,0.5445
2002-03-26,0.5505
2002-03-27,0.5595
2002-03-28,0.5720
2002-04-01,0.5850
2002-04-02,0.5935
2002-04-03,0.5945
2002-04-04,0.5680
2002-04-05,0.5500
2002-04-08,0.5405
2002-04-09,0.5610
2002-04-10,0.5605
2002-04-11,0.5495
2002-04-12,0.5320
2002-04-15,0.5315
2002-04-16,0.5300
2002-04-17,0.5350
2002-04-18,0.5575
2002-04-19,0.5305
2002-04-22,0.5385
2002-04-23,0.5440
2002-04-24,0.5285
2002-04-25,0.5092
2002-04-26,0.5068
2002-04-29,0.5072
2002-04-30,0.5242
2002-05-01,0.5090
2002-05-02,0.5095
2002-05-03,0.5105
2002-05-06,0.5090
2002-05-07,0.5110
2002-05-08,0.5040
2002-05-09,0.4950
2002-05-10,0.4975
2002-05-13,0.4915
2002-05-14,0.4945
2002-05-15,0.4940
2002-05-16,0.5075
2002-05-17,0.5070
2002-05-20,0.5140
2002-05-21,0.5270
2002-05-22,0.5070
2002-05-23,0.5070
2002-05-24,0.5140
2002-05-28,0.5060
2002-05-29,0.5165
2002-05-30,0.5160
2002-05-31,0.5190
2002-06-03,0.5120
2002-06-04,0.5085
2002-06-05,0.5015
2002-06-06,0.5025
2002-06-07,0.4915
2002-06-10,0.4950
2002-06-11,0.4935
2002-06-12,0.4890
2002-06-13,0.4720
2002-06-14,0.4645
2002-06-17,0.4710
2002-06-18,0.4650
2002-06-19,0.4645
2002-06-20,0.4780
2002-06-21,0.4710
2002-06-24,0.4790
2002-06-25,0.4773
2002-06-26,0.4722
2002-06-27,0.4808
2002-06-28,0.4838
2002-07-01,0.5005
2002-07-02,0.5200
2002-07-03,0.5025
2002-07-08,0.5040
2002-07-09,0.5110
2002-07-10,0.5180
2002-07-11,0.5370
2002-07-12,0.5165
2002-07-15,0.5075
2002-07-16,0.5065
2002-07-17,0.5075
2002-07-18,0.4880
2002-07-19,0.4855
2002-07-22,0.4845
2002-07-23,0.4880
2002-07-24,0.4780
2002-07-25,0.4835
2002-07-26,0.4840
2002-07-29,0.4725
2002-07-30,0.4705
2002-07-31,0.4680
2002-08-01,0.4750
2002-08-02,0.4810
2002-08-05,0.4715
2002-08-06,0.4735
2002-08-07,0.4735
2002-08-08,0.4790
2002-08-09,0.4755
2002-08-12,0.4845
2002-08-13,0.4790
2002-08-14,0.4820
2002-08-15,0.4650
2002-08-16,0.4690
2002-08-19,0.4645
2002-08-20,0.4700
2002-08-21,0.4670
2002-08-22,0.4825
2002-08-23,0.4920
2002-08-26,0.4835
2002-08-27,0.4904
2002-08-28,0.5154
2002-08-29,0.5192
2002-08-30,0.5286
2002-09-03,0.5585
2002-09-04,0.5780
2002-09-05,0.5670
2002-09-06,0.5755
2002-09-09,0.6130
2002-09-10,0.5995
2002-09-11,0.5935
2002-09-12,0.6110
2002-09-13,0.6160
2002-09-16,0.6300
2002-09-17,0.6170
2002-09-18,0.6025
2002-09-19,0.5845
2002-09-20,0.5605
2002-09-23,0.5465
2002-09-24,0.5485
2002-09-25,0.5615
2002-09-26,0.5520
2002-09-27,0.5565
2002-09-30,0.5450
2002-10-01,0.5655
2002-10-02,0.5695
2002-10-03,0.5645
2002-10-04,0.5600
2002-10-07,0.5775
2002-10-08,0.5825
2002-10-09,0.5880
2002-10-10,0.5740
2002-10-11,0.5735
2002-10-14,0.6280
2002-10-15,0.6970
2002-10-16,0.6710
2002-10-17,0.6630
2002-10-18,0.6260
2002-10-21,0.6530
2002-10-22,0.6410
2002-10-23,0.6430
2002-10-24,0.6750
2002-10-25,0.6855
2002-10-28,0.6470
2002-10-29,0.6290
2002-10-30,0.6300
2002-10-31,0.6595
2002-11-01,0.6400
2002-11-04,0.6525
2002-11-05,0.6590
2002-11-06,0.6615
2002-11-07,0.6655
2002-11-08,0.6785
2002-11-11,0.6610
2002-11-12,0.6375
2002-11-13,0.6400
2002-11-14,0.6425
2002-11-15,0.6640
2002-11-18,0.6475
2002-11-19,0.6675
2002-11-20,0.6810
2002-11-21,0.6730
2002-11-22,0.6770
2002-11-25,0.6709
2002-11-26,0.6870
2002-11-27,0.6980
2002-12-02,0.7285
2002-12-03,0.7095
2002-12-04,0.7010
2002-12-05,0.7110
2002-12-06,0.6730
2002-12-09,0.6630
2002-12-10,0.6565
2002-12-11,0.6175
2002-12-12,0.6055
2002-12-13,0.6010
2002-12-16,0.6125
2002-12-17,0.6215
2002-12-18,0.6260
2002-12-19,0.6155
2002-12-20,0.6220
2002-12-23,0.6145
2002-12-24,0.6110
2002-12-27,0.6135
2002-12-30,0.6135
2002-12-31,0.6020
2003-01-02,0.6165
2003-01-03,0.6125
2003-01-06,0.6325
2003-01-07,0.6350
2003-01-08,0.6285
2003-01-09,0.6270
2003-01-10,0.6505
2003-01-13,0.6490
2003-01-14,0.6490
2003-01-15,0.6595
2003-01-16,0.6585
2003-01-17,0.6625
2003-01-21,0.6640
2003-01-22,0.6815
2003-01-23,0.6820
2003-01-24,0.6765
2003-01-27,0.6565
2003-01-28,0.6515
2003-01-29,0.6375
2003-01-30,0.6395
2003-01-31,0.6530
2003-02-03,0.6615
2003-02-04,0.6505
2003-02-05,0.6425
2003-02-06,0.6565
2003-02-07,0.6580
2003-02-10,0.6680
2003-02-11,0.6610
2003-02-12,0.6480
2003-02-13,0.6170
2003-02-14,0.6265
2003-02-19,0.6115
2003-02-20,0.6225
2003-02-21,0.6160
2003-02-24,0.6000
2003-02-25,0.5920
2003-02-26,0.5895
2003-02-27,0.5985
2003-02-28,0.5869
2003-03-03,0.5995
2003-03-04,0.5930
2003-03-05,0.6060
2003-03-06,0.6075
2003-03-07,0.6100
2003-03-10,0.6145
2003-03-11,0.5960
2003-03-12,0.5915
2003-03-13,0.5940
2003-03-14,0.5970
2003-03-17,0.5755
2003-03-18,0.5860
2003-03-19,0.5915
2003-03-20,0.6070
2003-03-21,0.6130
2003-03-24,0.5985
2003-03-25,0.5805
2003-03-26,0.5795
2003-03-27,0.5715
2003-03-28,0.5825
2003-03-31,0.5865
2003-04-01,0.5830
2003-04-02,0.6015
2003-04-03,0.6140
2003-04-04,0.6080
2003-04-07,0.6225
2003-04-08,0.6120
2003-04-09,0.6080
2003-04-10,0.6045
2003-04-11,0.6045
2003-04-14,0.5790
2003-04-15,0.5920
2003-04-16,0.5970
2003-04-17,0.6245
2003-04-21,0.6335
2003-04-22,0.6480
2003-04-23,0.6435
2003-04-24,0.6405
2003-04-25,0.6397
2003-04-28,0.6347
2003-04-29,0.6588
2003-04-30,0.6905
2003-05-01,0.6915
2003-05-02,0.6785
2003-05-05,0.6820
2003-05-06,0.6950
2003-05-07,0.6855
2003-05-08,0.6875
2003-05-09,0.6840
2003-05-12,0.6845
2003-05-13,0.6735
2003-05-14,0.6545
2003-05-15,0.6480
2003-05-16,0.6545
2003-05-19,0.6480
2003-05-20,0.6715
2003-05-21,0.6605
2003-05-22,0.6635
2003-05-23,0.6565
2003-05-27,0.6115
2003-05-28,0.6055
2003-05-29,0.5930
2003-05-30,0.5835
2003-06-02,0.6000
2003-06-03,0.5960
2003-06-04,0.5930
2003-06-05,0.5905
2003-06-06,0.5940
2003-06-09,0.5890
2003-06-10,0.6030
2003-06-11,0.6125
2003-06-12,0.6135
2003-06-13,0.6050
2003-06-16,0.6010
2003-06-17,0.5965
2003-06-18,0.5850
2003-06-19,0.5655
2003-06-20,0.5605
2003-06-23,0.5630
2003-06-24,0.5745
2003-06-25,0.5659
2003-06-26,0.5896
2003-06-27,0.5975
2003-06-30,0.6066
2003-07-01,0.6100
2003-07-02,0.6370
2003-07-03,0.6255
2003-07-07,0.6205
2003-07-08,0.6255
2003-07-09,0.6340
2003-07-10,0.6165
2003-07-11,0.6190
2003-07-14,0.6310
2003-07-15,0.6270
2003-07-16,0.6300
2003-07-17,0.6355
2003-07-18,0.6320
2003-07-21,0.6025
2003-07-22,0.5950
2003-07-23,0.5940
2003-07-24,0.5900
2003-07-25,0.6085
2003-07-28,0.6135
2003-07-29,0.6295
2003-07-30,0.6275
2003-07-31,0.6345
2003-08-01,0.6505
2003-08-04,0.6500
2003-08-05,0.6325
2003-08-06,0.6390
2003-08-07,0.6445
2003-08-08,0.6370
2003-08-11,0.6110
2003-08-12,0.6045
2003-08-13,0.6175
2003-08-14,0.6045
2003-08-15,0.6010
2003-08-18,0.5945
2003-08-19,0.5920
2003-08-20,0.5910
2003-08-21,0.6110
2003-08-22,0.6030
2003-08-25,0.6070
2003-08-26,0.6083
2003-08-27,0.6104
2003-08-28,0.6222
2003-08-29,0.6301
2003-09-02,0.6370
2003-09-03,0.6335
2003-09-04,0.6495
2003-09-05,0.6635
2003-09-08,0.7035
2003-09-09,0.7085
2003-09-10,0.7075
2003-09-11,0.7205
2003-09-12,0.7015
2003-09-15,0.6575
2003-09-16,0.6260
2003-09-17,0.6370
2003-09-18,0.6260
2003-09-19,0.6300
2003-09-22,0.6475
2003-09-23,0.6420
2003-09-24,0.6535
2003-09-25,0.6505
2003-09-26,0.6335
2003-09-29,0.6340
2003-09-30,0.6290
2003-10-01,0.6515
2003-10-02,0.6450
2003-10-03,0.6510
2003-10-06,0.6320
2003-10-07,0.6330
2003-10-08,0.6265
2003-10-09,0.6220
2003-10-10,0.6120
2003-10-13,0.6055
2003-10-14,0.6145
2003-10-15,0.6105
2003-10-16,0.6140
2003-10-17,0.6050
2003-10-20,0.6160
2003-10-21,0.6245
2003-10-22,0.6185
2003-10-23,0.6250
2003-10-24,0.6310
2003-10-27,0.6455
2003-10-28,0.6455
2003-10-29,0.6130
2003-10-30,0.5970
2003-10-31,0.5865
2003-11-03,0.5865
2003-11-04,0.5975
2003-11-05,0.5945
2003-11-06,0.5970
2003-11-07,0.6035
2003-11-10,0.5910
2003-11-11,0.5930
2003-11-12,0.5900
2003-11-13,0.6015
2003-11-14,0.5950
2003-11-17,0.5925
2003-11-18,0.5960
2003-11-19,0.5960
2003-11-20,0.5765
2003-11-21,0.5727
2003-11-24,0.5841
2003-11-25,0.5915
2003-11-26,0.6007
2003-12-01,0.6240
2003-12-02,0.6490
2003-12-03,0.6525
2003-12-04,0.6370
2003-12-05,0.6465
2003-12-08,0.6645
2003-12-09,0.6615
2003-12-10,0.6550
2003-12-11,0.6460
2003-12-12,0.6550
2003-12-15,0.6220
2003-12-16,0.6250
2003-12-17,0.6365
2003-12-18,0.6315
2003-12-19,0.6430
2003-12-22,0.6410
2003-12-23,0.6385
2003-12-24,0.6325
2003-12-29,0.6395
2003-12-30,0.6365
2003-12-31,0.6495
2004-01-05,0.6860
2004-01-06,0.7005
2004-01-07,0.6885
2004-01-08,0.6835
2004-01-09,0.6880
2004-01-12,0.7080
2004-01-13,0.6995
2004-01-14,0.6935
2004-01-15,0.6955
2004-01-16,0.7115
2004-01-20,0.7470
2004-01-21,0.7395
2004-01-22,0.7530
2004-01-23,0.7445
2004-01-26,0.7735
2004-01-27,0.7865
2004-01-28,0.7675
2004-01-29,0.7520
2004-01-30,0.7550
2004-02-02,0.7495
2004-02-03,0.7465
2004-02-04,0.7260
2004-02-05,0.7260
2004-02-06,0.7180
2004-02-09,0.7150
2004-02-10,0.7415
2004-02-11,0.7435
2004-02-12,0.7515
2004-02-13,0.7400
2004-02-17,0.7430
2004-02-18,0.7035
2004-02-19,0.7065
2004-02-20,0.7030
2004-02-23,0.6975
2004-02-24,0.7343
2004-02-25,0.7313
2004-02-26,0.7562
2004-02-27,0.7641
2004-03-01,0.7600
2004-03-02,0.7530
2004-03-03,0.7345
2004-03-04,0.7455
2004-03-05,0.7495
2004-03-08,0.7520
2004-03-09,0.7370
2004-03-10,0.7465
2004-03-11,0.7645
2004-03-12,0.7605
2004-03-15,0.7745
2004-03-16,0.7790
2004-03-17,0.7680
2004-03-18,0.7620
2004-03-19,0.7680
2004-03-22,0.7735
2004-03-23,0.7640
2004-03-24,0.7505
2004-03-25,0.7125
2004-03-26,0.7195
2004-03-29,0.7240
2004-03-30,0.7330
2004-03-31,0.7375
2004-04-01,0.7410
2004-04-02,0.7340
2004-04-05,0.7195
2004-04-06,0.7280
2004-04-07,0.7325
2004-04-08,0.7255
2004-04-12,0.7205
2004-04-13,0.6935
2004-04-14,0.7050
2004-04-15,0.7040
2004-04-16,0.7005
2004-04-19,0.7040
2004-04-20,0.6965
2004-04-21,0.6735
2004-04-22,0.6770
2004-04-23,0.6795
2004-04-26,0.6805
2004-04-27,0.6968
2004-04-28,0.6982
2004-04-29,0.6928
2004-04-30,0.6871
2004-05-03,0.6975
2004-05-04,0.7220
2004-05-05,0.7220
2004-05-06,0.7115
2004-05-07,0.7010
2004-05-10,0.7195
2004-05-11,0.7240
2004-05-12,0.7145
2004-05-13,0.7200
